"Time (UTCG)","Centric.LLR.Latitude (deg)","Centric.LLR.Longitude (deg)","Centric.LLR.Radius (km)","Centric.LLR.Latitude Rate (deg/sec)","Centric.LLR.Longitude Rate (deg/sec)","Centric.LLR.Radius Rate (km/sec)","Centric.SubPoint.X (km)","Centric.SubPoint.Y (km)","Centric.SubPoint.Z (km)","Centric.SubPoint.Radius (km)","Centric.SubPoint.X Rate (km/sec)","Centric.SubPoint.Y Rate (km/sec)","Centric.SubPoint.Z Rate (km/sec)","Centric.SubPoint.Radius Rate (km/sec)"
23 Mar 2021 13:10:15.000,-25.874,143.915,6921.222892,-0.062191,-0.014390,-0.005385,-4634.797204,3377.832513,-2781.616055,6374.047810,3.301678,-0.623958,-6.217135,-0.000000
23 Mar 2021 13:10:20.000,-26.185,143.843,6921.196010,-0.062188,-0.014444,-0.005351,-4618.220465,3374.655978,-2812.659212,6373.955999,3.328974,-0.646659,-6.200062,-0.000000
23 Mar 2021 13:10:25.000,-26.496,143.771,6921.169296,-0.062184,-0.014500,-0.005317,-4601.507547,3371.365938,-2843.616533,6373.863426,3.356150,-0.669359,-6.182801,-0.000000
23 Mar 2021 13:10:30.000,-26.807,143.698,6921.142752,-0.062181,-0.014556,-0.005283,-4584.659050,3367.962403,-2874.487078,6373.770102,3.383205,-0.692057,-6.165352,-0.000000
23 Mar 2021 13:10:35.000,-27.118,143.625,6921.116382,-0.062177,-0.014614,-0.005248,-4567.675581,3364.445387,-2905.269911,6373.676038,3.410138,-0.714751,-6.147716,-0.000000
23 Mar 2021 13:10:40.000,-27.429,143.552,6921.090186,-0.062173,-0.014672,-0.005213,-4550.557751,3360.814909,-2935.964101,6373.581246,3.436949,-0.737442,-6.129894,-0.000000
23 Mar 2021 13:10:45.000,-27.740,143.479,6921.064167,-0.062169,-0.014732,-0.005177,-4533.306173,3357.070991,-2966.568716,6373.485738,3.463637,-0.760127,-6.111887,-0.000000
23 Mar 2021 13:10:50.000,-28.050,143.405,6921.038327,-0.062165,-0.014793,-0.005141,-4515.921466,3353.213659,-2997.082830,6373.389524,3.490201,-0.782807,-6.093694,-0.000000
23 Mar 2021 13:10:55.000,-28.361,143.331,6921.012668,-0.062161,-0.014855,-0.005105,-4498.404252,3349.242943,-3027.505520,6373.292617,3.516640,-0.805480,-6.075317,-0.000000
23 Mar 2021 13:11:00.000,-28.672,143.256,6920.987192,-0.062157,-0.014918,-0.005068,-4480.755157,3345.158877,-3057.835865,6373.195028,3.542953,-0.828147,-6.056756,-0.000000
23 Mar 2021 13:11:05.000,-28.983,143.182,6920.961901,-0.062153,-0.014982,-0.005031,-4462.974812,3340.961499,-3088.072947,6373.096770,3.569139,-0.850805,-6.038012,-0.000000
23 Mar 2021 13:11:10.000,-29.294,143.107,6920.936798,-0.062149,-0.015048,-0.004993,-4445.063850,3336.650852,-3118.215853,6372.997854,3.595199,-0.873454,-6.019086,-0.000000
23 Mar 2021 13:11:15.000,-29.604,143.031,6920.911883,-0.062144,-0.015115,-0.004955,-4427.022910,3332.226981,-3148.263671,6372.898292,3.621131,-0.896094,-5.999977,-0.000000
23 Mar 2021 13:11:20.000,-29.915,142.955,6920.887160,-0.062140,-0.015183,-0.004917,-4408.852633,3327.689936,-3178.215493,6372.798096,3.646933,-0.918724,-5.980688,-0.000000
23 Mar 2021 13:11:25.000,-30.226,142.879,6920.862631,-0.062135,-0.015252,-0.004878,-4390.553666,3323.039771,-3208.070415,6372.697279,3.672606,-0.941342,-5.961218,-0.000000
23 Mar 2021 13:11:30.000,-30.536,142.803,6920.838297,-0.062130,-0.015323,-0.004838,-4372.126658,3318.276544,-3237.827537,6372.595852,3.698149,-0.963948,-5.941568,-0.000000
23 Mar 2021 13:11:35.000,-30.847,142.726,6920.814160,-0.062126,-0.015395,-0.004799,-4353.572263,3313.400316,-3267.485959,6372.493828,3.723561,-0.986542,-5.921738,-0.000000
23 Mar 2021 13:11:40.000,-31.158,142.649,6920.790224,-0.062121,-0.015469,-0.004758,-4334.891137,3308.411154,-3297.044788,6372.391220,3.748841,-1.009122,-5.901730,-0.000000
23 Mar 2021 13:11:45.000,-31.468,142.571,6920.766489,-0.062116,-0.015543,-0.004718,-4316.083942,3303.309126,-3326.503132,6372.288040,3.773989,-1.031688,-5.881545,-0.000000
23 Mar 2021 13:11:50.000,-31.779,142.494,6920.742958,-0.062111,-0.015620,-0.004677,-4297.151342,3298.094307,-3355.860104,6372.184299,3.799003,-1.054238,-5.861182,-0.000000
23 Mar 2021 13:11:55.000,-32.089,142.415,6920.719633,-0.062106,-0.015697,-0.004635,-4278.094006,3292.766773,-3385.114819,6372.080012,3.823883,-1.076773,-5.840642,-0.000000
23 Mar 2021 13:12:00.000,-32.400,142.337,6920.696517,-0.062100,-0.015776,-0.004593,-4258.912605,3287.326607,-3414.266396,6371.975190,3.848628,-1.099291,-5.819927,-0.000000
23 Mar 2021 13:12:05.000,-32.710,142.257,6920.673610,-0.062095,-0.015857,-0.004551,-4239.607816,3281.773894,-3443.313959,6371.869847,3.873238,-1.121792,-5.799036,-0.000000
23 Mar 2021 13:12:10.000,-33.021,142.178,6920.650916,-0.062089,-0.015939,-0.004508,-4220.180318,3276.108723,-3472.256633,6371.763995,3.897712,-1.144274,-5.777972,-0.000000
23 Mar 2021 13:12:15.000,-33.331,142.098,6920.628437,-0.062084,-0.016023,-0.004465,-4200.630793,3270.331186,-3501.093548,6371.657646,3.922048,-1.166737,-5.756733,-0.000000
23 Mar 2021 13:12:20.000,-33.642,142.018,6920.606174,-0.062078,-0.016108,-0.004422,-4180.959927,3264.441382,-3529.823838,6371.550814,3.946248,-1.189181,-5.735322,-0.000000
23 Mar 2021 13:12:25.000,-33.952,141.937,6920.584129,-0.062072,-0.016195,-0.004378,-4161.168411,3258.439412,-3558.446639,6371.443512,3.970308,-1.211604,-5.713738,-0.000000
23 Mar 2021 13:12:30.000,-34.262,141.856,6920.562305,-0.062066,-0.016283,-0.004334,-4141.256939,3252.325379,-3586.961091,6371.335753,3.994230,-1.234005,-5.691982,-0.000000
23 Mar 2021 13:12:35.000,-34.573,141.774,6920.540705,-0.062060,-0.016374,-0.004289,-4121.226206,3246.099394,-3615.366339,6371.227549,4.018012,-1.256384,-5.670056,-0.000000
23 Mar 2021 13:12:40.000,-34.883,141.692,6920.519329,-0.062054,-0.016466,-0.004244,-4101.076913,3239.761569,-3643.661531,6371.118914,4.041654,-1.278741,-5.647960,-0.000000
23 Mar 2021 13:12:45.000,-35.193,141.609,6920.498180,-0.062048,-0.016559,-0.004198,-4080.809764,3233.312020,-3671.845818,6371.009861,4.065154,-1.301074,-5.625695,-0.000000
23 Mar 2021 13:12:50.000,-35.504,141.526,6920.477260,-0.062041,-0.016655,-0.004152,-4060.425465,3226.750868,-3699.918355,6370.900404,4.088513,-1.323382,-5.603260,-0.000000
23 Mar 2021 13:12:55.000,-35.814,141.443,6920.456572,-0.062035,-0.016752,-0.004105,-4039.924728,3220.078238,-3727.878301,6370.790554,4.111730,-1.345665,-5.580658,-0.000000
23 Mar 2021 13:13:00.000,-36.124,141.359,6920.436117,-0.062028,-0.016852,-0.004058,-4019.308265,3213.294257,-3755.724819,6370.680327,4.134803,-1.367922,-5.557889,-0.000000
23 Mar 2021 13:13:05.000,-36.434,141.274,6920.415898,-0.062021,-0.016953,-0.004011,-3998.576794,3206.399058,-3783.457076,6370.569735,4.157733,-1.390152,-5.534954,-0.000000
23 Mar 2021 13:13:10.000,-36.744,141.189,6920.395916,-0.062014,-0.017056,-0.003963,-3977.731035,3199.392778,-3811.074241,6370.458791,4.180518,-1.412354,-5.511853,-0.000000
23 Mar 2021 13:13:15.000,-37.054,141.104,6920.376173,-0.062007,-0.017161,-0.003915,-3956.771712,3192.275555,-3838.575489,6370.347509,4.203158,-1.434528,-5.488588,-0.000000
23 Mar 2021 13:13:20.000,-37.364,141.018,6920.356673,-0.062000,-0.017268,-0.003867,-3935.699550,3185.047534,-3865.959999,6370.235902,4.225653,-1.456673,-5.465158,-0.000000
23 Mar 2021 13:13:25.000,-37.674,140.931,6920.337416,-0.061993,-0.017378,-0.003818,-3914.515280,3177.708863,-3893.226950,6370.123985,4.248002,-1.478788,-5.441565,-0.000000
23 Mar 2021 13:13:30.000,-37.984,140.844,6920.318405,-0.061985,-0.017489,-0.003768,-3893.219635,3170.259692,-3920.375531,6370.011770,4.270203,-1.500872,-5.417810,-0.000000
23 Mar 2021 13:13:35.000,-38.294,140.756,6920.299642,-0.061977,-0.017603,-0.003719,-3871.813351,3162.700178,-3947.404930,6369.899270,4.292257,-1.522925,-5.393892,-0.000000
23 Mar 2021 13:13:40.000,-38.604,140.668,6920.281129,-0.061969,-0.017719,-0.003668,-3850.297166,3155.030478,-3974.314340,6369.786501,4.314163,-1.544946,-5.369815,-0.000000
23 Mar 2021 13:13:45.000,-38.914,140.579,6920.262869,-0.061961,-0.017837,-0.003618,-3828.671824,3147.250758,-4001.102961,6369.673474,4.335920,-1.566934,-5.345577,-0.000000
23 Mar 2021 13:13:50.000,-39.223,140.490,6920.244862,-0.061953,-0.017957,-0.003567,-3806.938068,3139.361182,-4027.769992,6369.560205,4.357528,-1.588888,-5.321179,-0.000000
23 Mar 2021 13:13:55.000,-39.533,140.399,6920.227112,-0.061945,-0.018080,-0.003515,-3785.096648,3131.361922,-4054.314641,6369.446705,4.378986,-1.610807,-5.296624,-0.000000
23 Mar 2021 13:14:00.000,-39.843,140.309,6920.209620,-0.061936,-0.018205,-0.003463,-3763.148315,3123.253153,-4080.736116,6369.332991,4.400293,-1.632691,-5.271910,-0.000000
23 Mar 2021 13:14:05.000,-40.153,140.217,6920.192389,-0.061928,-0.018333,-0.003411,-3741.093822,3115.035052,-4107.033632,6369.219074,4.421449,-1.654539,-5.247040,-0.000000
23 Mar 2021 13:14:10.000,-40.462,140.125,6920.175420,-0.061919,-0.018464,-0.003358,-3718.933926,3106.707802,-4133.206406,6369.104969,4.442454,-1.676351,-5.222014,-0.000000
23 Mar 2021 13:14:15.000,-40.772,140.033,6920.158715,-0.061910,-0.018597,-0.003305,-3696.669388,3098.271588,-4159.253660,6368.990689,4.463306,-1.698125,-5.196832,-0.000000
23 Mar 2021 13:14:20.000,-41.081,139.939,6920.142277,-0.061901,-0.018733,-0.003252,-3674.300970,3089.726600,-4185.174620,6368.876249,4.484006,-1.719860,-5.171497,-0.000000
23 Mar 2021 13:14:25.000,-41.391,139.845,6920.126107,-0.061891,-0.018871,-0.003198,-3651.829437,3081.073032,-4210.968517,6368.761662,4.504552,-1.741556,-5.146007,-0.000000
23 Mar 2021 13:14:30.000,-41.700,139.751,6920.110208,-0.061882,-0.019012,-0.003144,-3629.255558,3072.311080,-4236.634584,6368.646942,4.524944,-1.763213,-5.120365,-0.000000
23 Mar 2021 13:14:35.000,-42.010,139.655,6920.094582,-0.061872,-0.019157,-0.003089,-3606.580103,3063.440946,-4262.172061,6368.532103,4.545182,-1.784829,-5.094571,-0.000000
23 Mar 2021 13:14:40.000,-42.319,139.559,6920.079230,-0.061862,-0.019304,-0.003034,-3583.803846,3054.462835,-4287.580190,6368.417158,4.565264,-1.806404,-5.068626,-0.000000
23 Mar 2021 13:14:45.000,-42.628,139.462,6920.064155,-0.061851,-0.019454,-0.002978,-3560.927564,3045.376954,-4312.858219,6368.302123,4.585192,-1.827937,-5.042531,-0.000000
23 Mar 2021 13:14:50.000,-42.937,139.365,6920.049358,-0.061841,-0.019608,-0.002922,-3537.952036,3036.183516,-4338.005397,6368.187009,4.604963,-1.849426,-5.016287,-0.000000
23 Mar 2021 13:14:55.000,-43.247,139.266,6920.034842,-0.061830,-0.019764,-0.002866,-3514.878043,3026.882738,-4363.020982,6368.071832,4.624577,-1.870873,-4.989894,-0.000000
23 Mar 2021 13:15:00.000,-43.556,139.167,6920.020609,-0.061819,-0.019924,-0.002809,-3491.706370,3017.474838,-4387.904232,6367.956605,4.644035,-1.892275,-4.963353,-0.000000
23 Mar 2021 13:15:05.000,-43.865,139.067,6920.006660,-0.061808,-0.020088,-0.002752,-3468.437803,3007.960039,-4412.654412,6367.841342,4.663335,-1.913632,-4.936666,-0.000000
23 Mar 2021 13:15:10.000,-44.174,138.966,6919.992998,-0.061797,-0.020254,-0.002695,-3445.073132,2998.338570,-4437.270791,6367.726057,4.682476,-1.934943,-4.909833,-0.000000
23 Mar 2021 13:15:15.000,-44.483,138.864,6919.979624,-0.061785,-0.020425,-0.002637,-3421.613148,2988.610661,-4461.752640,6367.610763,4.701459,-1.956207,-4.882855,-0.000000
23 Mar 2021 13:15:20.000,-44.792,138.762,6919.966540,-0.061773,-0.020599,-0.002579,-3398.058646,2978.776546,-4486.099237,6367.495476,4.720283,-1.977425,-4.855733,-0.000000
23 Mar 2021 13:15:25.000,-45.101,138.658,6919.953749,-0.061761,-0.020776,-0.002520,-3374.410424,2968.836463,-4510.309864,6367.380208,4.738948,-1.998594,-4.828467,-0.000000
23 Mar 2021 13:15:30.000,-45.409,138.554,6919.941253,-0.061749,-0.020958,-0.002461,-3350.669279,2958.790654,-4534.383806,6367.264974,4.757452,-2.019715,-4.801059,-0.000000
23 Mar 2021 13:15:35.000,-45.718,138.449,6919.929052,-0.061736,-0.021143,-0.002402,-3326.836013,2948.639365,-4558.320353,6367.149787,4.775796,-2.040786,-4.773510,-0.000000
23 Mar 2021 13:15:40.000,-46.027,138.343,6919.917150,-0.061723,-0.021333,-0.002342,-3302.911431,2938.382845,-4582.118801,6367.034661,4.793979,-2.061807,-4.745819,-0.000000
23 Mar 2021 13:15:45.000,-46.335,138.235,6919.905548,-0.061710,-0.021527,-0.002282,-3278.896339,2928.021347,-4605.778449,6366.919611,4.812000,-2.082777,-4.717990,-0.000000
23 Mar 2021 13:15:50.000,-46.644,138.127,6919.894248,-0.061696,-0.021725,-0.002221,-3254.791545,2917.555127,-4629.298600,6366.804649,4.829859,-2.103696,-4.690021,-0.000000
23 Mar 2021 13:15:55.000,-46.952,138.018,6919.883251,-0.061683,-0.021927,-0.002160,-3230.597860,2906.984444,-4652.678561,6366.689791,4.847556,-2.124562,-4.661914,-0.000000
23 Mar 2021 13:16:00.000,-47.261,137.908,6919.872561,-0.061668,-0.022134,-0.002099,-3206.316098,2896.309564,-4675.917647,6366.575048,4.865090,-2.145375,-4.633671,-0.000000
23 Mar 2021 13:16:05.000,-47.569,137.797,6919.862178,-0.061654,-0.022346,-0.002037,-3181.947072,2885.530752,-4699.015173,6366.460437,4.882461,-2.166134,-4.605291,-0.000000
23 Mar 2021 13:16:10.000,-47.877,137.685,6919.852104,-0.061639,-0.022562,-0.001975,-3157.491602,2874.648280,-4721.970462,6366.345969,4.899668,-2.186838,-4.576776,-0.000000
23 Mar 2021 13:16:15.000,-48.185,137.571,6919.842342,-0.061624,-0.022783,-0.001913,-3132.950506,2863.662423,-4744.782840,6366.231659,4.916711,-2.207488,-4.548127,-0.000000
23 Mar 2021 13:16:20.000,-48.493,137.457,6919.832892,-0.061608,-0.023009,-0.001850,-3108.324606,2852.573458,-4767.451637,6366.117522,4.933589,-2.228081,-4.519344,-0.000000
23 Mar 2021 13:16:25.000,-48.801,137.341,6919.823758,-0.061593,-0.023241,-0.001787,-3083.614726,2841.381667,-4789.976188,6366.003569,4.950303,-2.248618,-4.490429,-0.000000
23 Mar 2021 13:16:30.000,-49.109,137.224,6919.814941,-0.061576,-0.023478,-0.001723,-3058.821691,2830.087336,-4812.355835,6365.889816,4.966851,-2.269097,-4.461382,-0.000000
23 Mar 2021 13:16:35.000,-49.417,137.106,6919.806442,-0.061560,-0.023720,-0.001660,-3033.946330,2818.690752,-4834.589920,6365.776275,4.983233,-2.289518,-4.432205,-0.000000
23 Mar 2021 13:16:40.000,-49.725,136.987,6919.798263,-0.061543,-0.023968,-0.001595,-3008.989473,2807.192208,-4856.677793,6365.662961,4.999450,-2.309881,-4.402898,-0.000000
23 Mar 2021 13:16:45.000,-50.033,136.867,6919.790406,-0.061525,-0.024222,-0.001531,-2983.951950,2795.592001,-4878.618809,6365.549887,5.015499,-2.330184,-4.373462,-0.000000
23 Mar 2021 13:16:50.000,-50.340,136.745,6919.782874,-0.061508,-0.024482,-0.001466,-2958.834596,2783.890429,-4900.412325,6365.437066,5.031382,-2.350426,-4.343898,-0.000000
23 Mar 2021 13:16:55.000,-50.648,136.622,6919.775666,-0.061489,-0.024748,-0.001401,-2933.638247,2772.087795,-4922.057704,6365.324512,5.047097,-2.370608,-4.314208,-0.000000
23 Mar 2021 13:17:00.000,-50.955,136.497,6919.768787,-0.061471,-0.025020,-0.001335,-2908.363740,2760.184405,-4943.554315,6365.212240,5.062645,-2.390728,-4.284391,-0.000000
23 Mar 2021 13:17:05.000,-51.262,136.372,6919.762236,-0.061452,-0.025299,-0.001269,-2883.011914,2748.180570,-4964.901529,6365.100261,5.078025,-2.410786,-4.254450,-0.000000
23 Mar 2021 13:17:10.000,-51.570,136.244,6919.756016,-0.061432,-0.025585,-0.001203,-2857.583611,2736.076602,-4986.098723,6364.988590,5.093236,-2.430781,-4.224384,-0.000000
23 Mar 2021 13:17:15.000,-51.877,136.116,6919.750128,-0.061412,-0.025878,-0.001136,-2832.079673,2723.872819,-5007.145281,6364.877239,5.108278,-2.450712,-4.194195,-0.000000
23 Mar 2021 13:17:20.000,-52.184,135.986,6919.744575,-0.061391,-0.026178,-0.001069,-2806.500945,2711.569540,-5028.040588,6364.766223,5.123152,-2.470579,-4.163884,-0.000000
23 Mar 2021 13:17:25.000,-52.491,135.854,6919.739357,-0.061370,-0.026486,-0.001002,-2780.848274,2699.167089,-5048.784035,6364.655555,5.137856,-2.490381,-4.133452,-0.000000
23 Mar 2021 13:17:30.000,-52.797,135.721,6919.734476,-0.061349,-0.026801,-0.000934,-2755.122508,2686.665794,-5069.375019,6364.545248,5.152390,-2.510117,-4.102899,-0.000000
23 Mar 2021 13:17:35.000,-53.104,135.586,6919.729935,-0.061327,-0.027124,-0.000867,-2729.324496,2674.065985,-5089.812941,6364.435314,5.166754,-2.529786,-4.072227,-0.000000
23 Mar 2021 13:17:40.000,-53.411,135.449,6919.725735,-0.061304,-0.027455,-0.000798,-2703.455089,2661.367995,-5110.097206,6364.325768,5.180947,-2.549388,-4.041437,-0.000000
23 Mar 2021 13:17:45.000,-53.717,135.311,6919.721876,-0.061281,-0.027795,-0.000730,-2677.515142,2648.572163,-5130.227225,6364.216622,5.194970,-2.568923,-4.010529,-0.000000
23 Mar 2021 13:17:50.000,-54.023,135.172,6919.718362,-0.061257,-0.028144,-0.000661,-2651.505508,2635.678829,-5150.202413,6364.107890,5.208822,-2.588389,-3.979505,-0.000000
23 Mar 2021 13:17:55.000,-54.330,135.030,6919.715192,-0.061232,-0.028501,-0.000592,-2625.427044,2622.688336,-5170.022190,6363.999584,5.222502,-2.607786,-3.948365,-0.000000
23 Mar 2021 13:18:00.000,-54.636,134.886,6919.712370,-0.061207,-0.028868,-0.000522,-2599.280607,2609.601033,-5189.685981,6363.891718,5.236011,-2.627113,-3.917111,-0.000000
23 Mar 2021 13:18:05.000,-54.942,134.741,6919.709896,-0.061181,-0.029245,-0.000452,-2573.067056,2596.417270,-5209.193216,6363.784304,5.249348,-2.646370,-3.885743,-0.000000
23 Mar 2021 13:18:10.000,-55.248,134.594,6919.707773,-0.061154,-0.029631,-0.000382,-2546.787252,2583.137401,-5228.543329,6363.677355,5.262512,-2.665555,-3.854262,-0.000000
23 Mar 2021 13:18:15.000,-55.553,134.445,6919.706001,-0.061127,-0.030028,-0.000312,-2520.442057,2569.761785,-5247.735761,6363.570885,5.275504,-2.684669,-3.822670,-0.000000
23 Mar 2021 13:18:20.000,-55.859,134.294,6919.704581,-0.061099,-0.030435,-0.000241,-2494.032335,2556.290781,-5266.769954,6363.464905,5.288323,-2.703710,-3.790968,-0.000000
23 Mar 2021 13:18:25.000,-56.164,134.140,6919.703517,-0.061071,-0.030854,-0.000170,-2467.558949,2542.724754,-5285.645360,6363.359428,5.300969,-2.722678,-3.759155,-0.000000
23 Mar 2021 13:18:30.000,-56.470,133.985,6919.702808,-0.061041,-0.031284,-0.000099,-2441.022767,2529.064071,-5304.361432,6363.254468,5.313442,-2.741572,-3.727234,-0.000000
23 Mar 2021 13:18:35.000,-56.775,133.828,6919.702456,-0.061011,-0.031726,-0.000027,-2414.424656,2515.309103,-5322.917628,6363.150036,5.325741,-2.760391,-3.695206,-0.000000
23 Mar 2021 13:18:40.000,-57.080,133.668,6919.702464,-0.060979,-0.032180,0.000044,-2387.765484,2501.460224,-5341.313414,6363.046145,5.337866,-2.779136,-3.663070,-0.000000
23 Mar 2021 13:18:45.000,-57.384,133.506,6919.702831,-0.060947,-0.032646,0.000117,-2361.046122,2487.517812,-5359.548258,6362.942808,5.349817,-2.797805,-3.630829,-0.000000
23 Mar 2021 13:18:50.000,-57.689,133.341,6919.703560,-0.060914,-0.033126,0.000189,-2334.267440,2473.482246,-5377.621633,6362.840037,5.361593,-2.816397,-3.598484,-0.000000
23 Mar 2021 13:18:55.000,-57.994,133.175,6919.704652,-0.060880,-0.033620,0.000262,-2307.430311,2459.353911,-5395.533020,6362.737844,5.373195,-2.834912,-3.566034,-0.000000
23 Mar 2021 13:19:00.000,-58.298,133.005,6919.706108,-0.060845,-0.034128,0.000335,-2280.535609,2445.133192,-5413.281901,6362.636241,5.384623,-2.853350,-3.533482,-0.000000
23 Mar 2021 13:19:05.000,-58.602,132.833,6919.707930,-0.060809,-0.034650,0.000408,-2253.584208,2430.820482,-5430.867766,6362.535240,5.395875,-2.871709,-3.500828,-0.000000
23 Mar 2021 13:19:10.000,-58.906,132.659,6919.710118,-0.060772,-0.035187,0.000481,-2226.576984,2416.416172,-5448.290107,6362.434855,5.406952,-2.889989,-3.468073,-0.000000
23 Mar 2021 13:19:15.000,-59.210,132.481,6919.712675,-0.060734,-0.035741,0.000555,-2199.514814,2401.920660,-5465.548425,6362.335095,5.417853,-2.908190,-3.435219,-0.000000
23 Mar 2021 13:19:20.000,-59.513,132.301,6919.715601,-0.060695,-0.036311,0.000629,-2172.398576,2387.334345,-5482.642223,6362.235974,5.428579,-2.926310,-3.402265,-0.000000
23 Mar 2021 13:19:25.000,-59.817,132.118,6919.718898,-0.060654,-0.036897,0.000703,-2145.229148,2372.657630,-5499.571010,6362.137504,5.439129,-2.944350,-3.369214,-0.000000
23 Mar 2021 13:19:30.000,-60.120,131.932,6919.722567,-0.060613,-0.037502,0.000777,-2118.007412,2357.890921,-5516.334298,6362.039695,5.449503,-2.962307,-3.336067,-0.000000
23 Mar 2021 13:19:35.000,-60.423,131.743,6919.726608,-0.060570,-0.038125,0.000852,-2090.734247,2343.034627,-5532.931609,6361.942560,5.459700,-2.980183,-3.302823,-0.000000
23 Mar 2021 13:19:40.000,-60.726,131.551,6919.731024,-0.060525,-0.038767,0.000927,-2063.410535,2328.089160,-5549.362464,6361.846110,5.469721,-2.997976,-3.269485,-0.000000
23 Mar 2021 13:19:45.000,-61.028,131.355,6919.735816,-0.060480,-0.039428,0.001002,-2036.037159,2313.054937,-5565.626394,6361.750357,5.479566,-3.015686,-3.236053,-0.000000
23 Mar 2021 13:19:50.000,-61.330,131.157,6919.740984,-0.060433,-0.040111,0.001077,-2008.615004,2297.932375,-5581.722932,6361.655313,5.489233,-3.033311,-3.202529,-0.000000
23 Mar 2021 13:19:55.000,-61.632,130.954,6919.746529,-0.060384,-0.040815,0.001153,-1981.144953,2282.721895,-5597.651617,6361.560987,5.498724,-3.050852,-3.168913,-0.000000
23 Mar 2021 13:20:00.000,-61.934,130.748,6919.752454,-0.060334,-0.041541,0.001229,-1953.627891,2267.423924,-5613.411993,6361.467393,5.508037,-3.068308,-3.135206,-0.000000
23 Mar 2021 13:20:05.000,-62.236,130.539,6919.758758,-0.060282,-0.042291,0.001305,-1926.064705,2252.038887,-5629.003610,6361.374540,5.517174,-3.085678,-3.101409,-0.000000
23 Mar 2021 13:20:10.000,-62.537,130.325,6919.765444,-0.060228,-0.043065,0.001381,-1898.456281,2236.567217,-5644.426022,6361.282441,5.526132,-3.102962,-3.067524,-0.000000
23 Mar 2021 13:20:15.000,-62.838,130.108,6919.772511,-0.060173,-0.043864,0.001457,-1870.803508,2221.009346,-5659.678789,6361.191105,5.534914,-3.120158,-3.033551,-0.000000
23 Mar 2021 13:20:20.000,-63.139,129.887,6919.779961,-0.060115,-0.044690,0.001534,-1843.107273,2205.365712,-5674.761474,6361.100544,5.543517,-3.137267,-2.999492,-0.000000
23 Mar 2021 13:20:25.000,-63.439,129.661,6919.787795,-0.060056,-0.045543,0.001611,-1815.368466,2189.636754,-5689.673647,6361.010769,5.551942,-3.154287,-2.965347,-0.000000
